Identity,Type,Source,Source Owner,Account Name,Entitlement Name,Display Name,Description,Decision Comments,Status,Recipient,Requester,Completed,Comments
goon_01j0v4sm3snbfdmfxsqcntkpnm goon_01j0v4sm3snbfdmfxsqcntkpnm (goon_01j0v4sm3snbfdmfxsqcntkpnm),Entitlement,Database Access Review,Peter Fictum (100254),goon_01j0v4sm3snbfdmfxsqcntkpnm,Entitlement,"Server: P3PWPSQL02, Database: merchantAccounts, DB Role: db_datawriter, Status: Enabled","Server: P3PWPSQL02, Database: merchantAccounts, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Nandakumar Babu (208300),,
goon_01j0trnjagv51zwg5bwdky8pan goon_01j0trnjagv51zwg5bwdky8pan (goon_01j0trnjagv51zwg5bwdky8pan),Entitlement,Database Access Review,Peter Fictum (100254),goon_01j0trnjagv51zwg5bwdky8pan,Entitlement,"Server: A2PWPSQL01, Database: SSL, DB Role: db_datawriter, Status: Enabled","Server: A2PWPSQL01, Database: SSL, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
s1AC21C0EC3D257 s1AC21C0EC3D257 (s1AC21C0EC3D257),Entitlement,Database Access Review,Peter Fictum (100254),s1ac21c0ec3d257,Entitlement,"Server: A2PWFKSQL01, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled","Server: A2PWFKSQL01, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
a8HN9Xm7HY6OWEa a8HN9Xm7HY6OWEa (a8HN9Xm7HY6OWEa),Entitlement,Database Access Review,Peter Fictum (100254),a8hn9xm7hy6owea,Entitlement,"Server: A2PWDREVSQL02, Database: deferredRevenue_2020, DB Role: db_datawriter, Status: Enabled","Server: A2PWDREVSQL02, Database: deferredRevenue_2020, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
goon_01j1fpanf692rtz7k14a73mdpr goon_01j1fpanf692rtz7k14a73mdpr (goon_01j1fpanf692rtz7k14a73mdpr),Entitlement,Database Access Review,Peter Fictum (100254),goon_01j1fpanf692rtz7k14a73mdpr,Entitlement,"Server: A2PWPSQL01, Database: gdMasterCatalog, DB Role: db_datawriter, Status: Enabled","Server: A2PWPSQL01, Database: gdMasterCatalog, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
r39EF07C3E73C42 r39EF07C3E73C42 (r39EF07C3E73C42),Entitlement,Database Access Review,Peter Fictum (100254),r39ef07c3e73c42,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2024, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2024, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
goon_01j1trt98wnqskxskyq7fek4wd goon_01j1trt98wnqskxskyq7fek4wd (goon_01j1trt98wnqskxskyq7fek4wd),Entitlement,Database Access Review,Peter Fictum (100254),goon_01j1trt98wnqskxskyq7fek4wd,Entitlement,"Server: A2PWPSQL01, Database: gdMasterPromo, DB Role: db_datawriter, Status: Enabled","Server: A2PWPSQL01, Database: gdMasterPromo, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
g499A69A4AB5441 g499A69A4AB5441 (g499A69A4AB5441),Entitlement,Database Access Review,Peter Fictum (100254),g499a69a4ab5441,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2025, DB Role: db_owner, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2025, DB Role: db_owner, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
goon_03knekfnemnekf0283nf23n1nn goon_03knekfnemnekf0283nf23n1nn (goon_03knekfnemnekf0283nf23n1nn),Entitlement,Database Access Review,Peter Fictum (100254),goon_03knekfnemnekf0283nf23n1nn,Entitlement,"Server: P3PWPSQL02, Database: gdMasterCatalog, DB Role: db_datawriter, Status: Enabled","Server: P3PWPSQL02, Database: gdMasterCatalog, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
Jacob Brooks (403672),Entitlement,Database Access Review,Peter Fictum (100254),dc1\jbrooks2,Entitlement,"Server: P3PWFKSQL02, Database: fortKnox, DB Role: db_owner, Status: Enabled, Via AD Group: platapi","Server: P3PWFKSQL02, Database: fortKnox, DB Role: db_owner, Status: Enabled, Via AD Group: platapi",Certification Items Revoked By Rachit Tanwar,Finished,Peter Fictum (100254),Rachit Tanwar (440439),"2/23/26, 5:05 PM",
kC2514A28F1914B kC2514A28F1914B (kC2514A28F1914B),Entitlement,Database Access Review,Peter Fictum (100254),kc2514a28f1914b,Entitlement,"Server: P3PWHYDRASQL02, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled","Server: P3PWHYDRASQL02, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
zXQidXV5hhfTNZu zXQidXV5hhfTNZu (zXQidXV5hhfTNZu),Entitlement,Database Access Review,Peter Fictum (100254),zxqidxv5hhftnzu,Entitlement,"Server: A2PWPCISQL01, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled","Server: A2PWPCISQL01, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
N2_e9C7A90E3DB8448 N2_e9C7A90E3DB8448 (N2_e9C7A90E3DB8448),Entitlement,Database Access Review,Peter Fictum (100254),n2_e9c7a90e3db8448,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2013, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2013, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
N1_q55F823628CCA4D N1_q55F823628CCA4D (N1_q55F823628CCA4D),Entitlement,Database Access Review,Peter Fictum (100254),n1_q55f823628cca4d,Entitlement,"Server: A2PWDREVSQL02, Database: deferredRevenue_2011, DB Role: db_datawriter, Status: Enabled","Server: A2PWDREVSQL02, Database: deferredRevenue_2011, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
CHba4ITBZSjR0Aw CHba4ITBZSjR0Aw (CHba4ITBZSjR0Aw),Entitlement,Database Access Review,Peter Fictum (100254),chba4itbzsjr0aw,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2015, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2015, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
zy7LVlWVZiZjTez zy7LVlWVZiZjTez (zy7LVlWVZiZjTez),Entitlement,Database Access Review,Peter Fictum (100254),zy7lvlwvzizjtez,Entitlement,"Server: P3PWPCISQL02, Database: goDaddyBasket, DB Role: db_datawriter, Status: Enabled","Server: P3PWPCISQL02, Database: goDaddyBasket, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
goon_01j1tq5qz035qxrd2h2vyyweza goon_01j1tq5qz035qxrd2h2vyyweza (goon_01j1tq5qz035qxrd2h2vyyweza),Entitlement,Database Access Review,Peter Fictum (100254),goon_01j1tq5qz035qxrd2h2vyyweza,Entitlement,"Server: A2PWPSQL01, Database: GoDaddyCPL, DB Role: db_datawriter, Status: Enabled","Server: A2PWPSQL01, Database: GoDaddyCPL, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
goon_01j1trt98wnqskxskyq7fek4wd goon_01j1trt98wnqskxskyq7fek4wd (goon_01j1trt98wnqskxskyq7fek4wd),Entitlement,Database Access Review,Peter Fictum (100254),goon_01j1trt98wnqskxskyq7fek4wd,Entitlement,"Server: P3PWPSQL02, Database: godaddyBilling, DB Role: db_datawriter, Status: Enabled","Server: P3PWPSQL02, Database: godaddyBilling, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
N1_q55F823628CCA4D N1_q55F823628CCA4D (N1_q55F823628CCA4D),Entitlement,Database Access Review,Peter Fictum (100254),n1_q55f823628cca4d,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2012, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2012, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
Ex9ajxlEd2Rsx4e Ex9ajxlEd2Rsx4e (Ex9ajxlEd2Rsx4e),Entitlement,Database Access Review,Peter Fictum (100254),ex9ajxled2rsx4e,Entitlement,"Server: A2PWDREVSQL02, Database: deferredRevenue_2013, DB Role: db_datawriter, Status: Enabled","Server: A2PWDREVSQL02, Database: deferredRevenue_2013, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
Ex9ajxlEd2Rsx4e Ex9ajxlEd2Rsx4e (Ex9ajxlEd2Rsx4e),Entitlement,Database Access Review,Peter Fictum (100254),ex9ajxled2rsx4e,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2010, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2010, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
r39EF07C3E73C42 r39EF07C3E73C42 (r39EF07C3E73C42),Entitlement,Database Access Review,Peter Fictum (100254),r39ef07c3e73c42,Entitlement,"Server: A2PWDREVSQL02, Database: deferredRevenue_2010, DB Role: db_datawriter, Status: Enabled","Server: A2PWDREVSQL02, Database: deferredRevenue_2010, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
oE342dxg23R8 oE342dxg23R8 (oE342dxg23R8),Entitlement,Database Access Review,Peter Fictum (100254),oe342dxg23r8,Entitlement,"Server: P3PWBIGRPTSQL04, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled","Server: P3PWBIGRPTSQL04, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled",,Finished,Peter Fictum (100254),Peter Fictum (100254),"2/27/26, 9:03 PM",
g499A69A4AB5441 g499A69A4AB5441 (g499A69A4AB5441),Entitlement,Database Access Review,Peter Fictum (100254),g499a69a4ab5441,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2012, DB Role: db_owner, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2012, DB Role: db_owner, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
n2_a79556c9cf38d40 n2_a79556c9cf38d40 (n2_a79556c9cf38d40),Entitlement,Database Access Review,Peter Fictum (100254),n2_a79556c9cf38d40,Entitlement,"Server: P3PWBIGRPTSQL03, Database: godaddyAccounting, DB Role: db_datawriter, Status: Enabled","Server: P3PWBIGRPTSQL03, Database: godaddyAccounting, DB Role: db_datawriter, Status: Enabled",,Finished,Peter Fictum (100254),Peter Fictum (100254),"2/27/26, 9:03 PM",
dc1\msvc_dsw0wm918b$ dc1\msvc_dsw0wm918b$ (dc1\msvc_dsw0wm918b$),Entitlement,Database Access Review,Peter Fictum (100254),dc1\msvc_dsw0wm918b$,Entitlement,"Server: A2PWHYDRASQL01, Database: WorkdayConversion, DB Role: db_datawriter, Status: Enabled","Server: A2PWHYDRASQL01, Database: WorkdayConversion, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
CHba4ITBZSjR0Aw CHba4ITBZSjR0Aw (CHba4ITBZSjR0Aw),Entitlement,Database Access Review,Peter Fictum (100254),chba4itbzsjr0aw,Entitlement,"Server: A2PWDREVSQL02, Database: deferredRevenue_2014, DB Role: db_datawriter, Status: Enabled","Server: A2PWDREVSQL02, Database: deferredRevenue_2014, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
goon_01j1d6ks6wbrawe1gmpcthaqg1 goon_01j1d6ks6wbrawe1gmpcthaqg1 (goon_01j1d6ks6wbrawe1gmpcthaqg1),Entitlement,Database Access Review,Peter Fictum (100254),goon_01j1d6ks6wbrawe1gmpcthaqg1,Entitlement,"Server: A2PWPSQL01, Database: godaddyBilling, DB Role: db_datawriter, Status: Enabled","Server: A2PWPSQL01, Database: godaddyBilling, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
Ex9ajxlEd2Rsx4e Ex9ajxlEd2Rsx4e (Ex9ajxlEd2Rsx4e),Entitlement,Database Access Review,Peter Fictum (100254),ex9ajxled2rsx4e,Entitlement,"Server: A2PWDREVSQL02, Database: deferredRevenue_2025, DB Role: db_datawriter, Status: Enabled","Server: A2PWDREVSQL02, Database: deferredRevenue_2025, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
Vera Oshyna (427789),Entitlement,Database Access Review,Peter Fictum (100254),dc1\voshyna,Entitlement,"Server: P3PWPSQL02, Database: GoDaddy, DB Role: db_owner, Status: Enabled","Server: P3PWPSQL02, Database: GoDaddy, DB Role: db_owner, Status: Enabled",,Finished,Peter Fictum (100254),Hemanth Kumar Guntupalli (419032),"2/19/26, 12:06 AM",
n2_u938a0f65b9ac4d n2_u938a0f65b9ac4d (n2_u938a0f65b9ac4d),Entitlement,Database Access Review,Peter Fictum (100254),n2_u938a0f65b9ac4d,Entitlement,"Server: P3PWBIGRPTSQL04, Database: godaddyAccounting, DB Role: db_datawriter, Status: Enabled","Server: P3PWBIGRPTSQL04, Database: godaddyAccounting, DB Role: db_datawriter, Status: Enabled",,Finished,Peter Fictum (100254),Peter Fictum (100254),"2/27/26, 9:03 PM",
k103ACDA54EE341 k103ACDA54EE341 (k103ACDA54EE341),Entitlement,Database Access Review,Peter Fictum (100254),k103acda54ee341,Entitlement,"Server: P3PWBIGRPTSQL03, Database: Server Level Permission, DB Role: dbcreator, Status: Enabled","Server: P3PWBIGRPTSQL03, Database: Server Level Permission, DB Role: dbcreator, Status: Enabled",,Finished,Peter Fictum (100254),Peter Fictum (100254),"2/27/26, 9:03 PM",
goon_01j1tq5qz035qxrd2h2vyyweza goon_01j1tq5qz035qxrd2h2vyyweza (goon_01j1tq5qz035qxrd2h2vyyweza),Entitlement,Database Access Review,Peter Fictum (100254),goon_01j1tq5qz035qxrd2h2vyyweza,Entitlement,"Server: P3PWPSQL02, Database: godaddyBilling, DB Role: db_datawriter, Status: Enabled","Server: P3PWPSQL02, Database: godaddyBilling, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
Ex9ajxlEd2Rsx4e Ex9ajxlEd2Rsx4e (Ex9ajxlEd2Rsx4e),Entitlement,Database Access Review,Peter Fictum (100254),ex9ajxled2rsx4e,Entitlement,"Server: A2PWDREVSQL02, Database: deferredRevenue_2016, DB Role: db_datawriter, Status: Enabled","Server: A2PWDREVSQL02, Database: deferredRevenue_2016, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
Ex9ajxlEd2Rsx4e Ex9ajxlEd2Rsx4e (Ex9ajxlEd2Rsx4e),Entitlement,Database Access Review,Peter Fictum (100254),ex9ajxled2rsx4e,Entitlement,"Server: A2PWDREVSQL02, Database: deferredRevenue_2010, DB Role: db_datawriter, Status: Enabled","Server: A2PWDREVSQL02, Database: deferredRevenue_2010, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
N2_e9C7A90E3DB8448 N2_e9C7A90E3DB8448 (N2_e9C7A90E3DB8448),Entitlement,Database Access Review,Peter Fictum (100254),n2_e9c7a90e3db8448,Entitlement,"Server: A2PWDREVSQL02, Database: deferredRevenue_2020, DB Role: db_datawriter, Status: Enabled","Server: A2PWDREVSQL02, Database: deferredRevenue_2020, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
CHba4ITBZSjR0Aw CHba4ITBZSjR0Aw (CHba4ITBZSjR0Aw),Entitlement,Database Access Review,Peter Fictum (100254),chba4itbzsjr0aw,Entitlement,"Server: A2PWDREVSQL02, Database: deferredRevenue_2008, DB Role: db_datawriter, Status: Enabled","Server: A2PWDREVSQL02, Database: deferredRevenue_2008, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
Rahul Maurya (421405),Entitlement,Database Access Review,Peter Fictum (100254),dc1\rmaurya,Entitlement,"Server: A2PWPSQL01, Database: GoDaddy, DB Role: db_datawriter, Status: Enabled","Server: A2PWPSQL01, Database: GoDaddy, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
sB1F31329163696 sB1F31329163696 (sB1F31329163696),Entitlement,Database Access Review,Peter Fictum (100254),sb1f31329163696,Entitlement,"Server: P3PWHYDRASQL02, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled","Server: P3PWHYDRASQL02, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
Ex9ajxlEd2Rsx4e Ex9ajxlEd2Rsx4e (Ex9ajxlEd2Rsx4e),Entitlement,Database Access Review,Peter Fictum (100254),ex9ajxled2rsx4e,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2013, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2013, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
goon_01hzg5v5ftkcf3bvc4gzrgwn9d goon_01hzg5v5ftkcf3bvc4gzrgwn9d (goon_01hzg5v5ftkcf3bvc4gzrgwn9d),Entitlement,Database Access Review,Peter Fictum (100254),goon_01hzg5v5ftkcf3bvc4gzrgwn9d,Entitlement,"Server: A2PWPSQL01, Database: merchantAccounts, DB Role: db_datawriter, Status: Enabled","Server: A2PWPSQL01, Database: merchantAccounts, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
SmartConnect SmartConnect (SmartConnect),Entitlement,Database Access Review,Peter Fictum (100254),smartconnect,Entitlement,"Server: A2PWHYDRASQL01, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled","Server: A2PWHYDRASQL01, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
y9475B04EF79642 y9475B04EF79642 (y9475B04EF79642),Entitlement,Database Access Review,Peter Fictum (100254),y9475b04ef79642,Entitlement,"Server: P3PWBIGRPTSQL03, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled","Server: P3PWBIGRPTSQL03, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled",,Finished,Peter Fictum (100254),Peter Fictum (100254),"2/27/26, 9:03 PM",
dc1\msvc_h25z2tlmzp$ dc1\msvc_h25z2tlmzp$ (dc1\msvc_h25z2tlmzp$),Entitlement,Database Access Review,Peter Fictum (100254),dc1\msvc_h25z2tlmzp$,Entitlement,"Server: A2PWACTSQL01, Database: acctProjects, DB Role: db_owner, Status: Enabled","Server: A2PWACTSQL01, Database: acctProjects, DB Role: db_owner, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Finished,Peter Fictum (100254),Rachit Tanwar (440439),"2/27/26, 9:03 PM",
SmartConnect SmartConnect (SmartConnect),Entitlement,Database Access Review,Peter Fictum (100254),smartconnect,Entitlement,"Server: P3PWHYDRASQL02, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled","Server: P3PWHYDRASQL02, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
nMo0jUb56543Csa nMo0jUb56543Csa (nMo0jUb56543Csa),Entitlement,Database Access Review,Peter Fictum (100254),nmo0jub56543csa,Entitlement,"Server: A2PWPSQL01, Database: GoDaddy, DB Role: db_datawriter, Status: Enabled","Server: A2PWPSQL01, Database: GoDaddy, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
Rahul Maurya (421405),Entitlement,Database Access Review,Peter Fictum (100254),dc1\rmaurya,Entitlement,"Server: P3PWPSQL02, Database: GoDaddy, DB Role: db_owner, Status: Enabled","Server: P3PWPSQL02, Database: GoDaddy, DB Role: db_owner, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
Suryansh Nikhra (440435),Entitlement,Database Access Review,Peter Fictum (100254),dc1\snikhra,Entitlement,"Server: A2PWPSQL01, Database: GoDaddy, DB Role: db_datawriter, Status: Enabled, Via AD Group: platapi","Server: A2PWPSQL01, Database: GoDaddy, DB Role: db_datawriter, Status: Enabled, Via AD Group: platapi",,Finished,Peter Fictum (100254),Megha Agarwal (401726),"2/23/26, 5:05 PM",
nio98fnESFnfRS4 nio98fnESFnfRS4 (nio98fnESFnfRS4),Entitlement,Database Access Review,Peter Fictum (100254),nio98fnesfnfrs4,Entitlement,"Server: P3PWBIGRPTSQL03, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled","Server: P3PWBIGRPTSQL03, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled",,Finished,Peter Fictum (100254),Peter Fictum (100254),"2/27/26, 9:03 PM",
goon_01j0trmc1cdex2zn5yff2em4d7 goon_01j0trmc1cdex2zn5yff2em4d7 (goon_01j0trmc1cdex2zn5yff2em4d7),Entitlement,Database Access Review,Peter Fictum (100254),goon_01j0trmc1cdex2zn5yff2em4d7,Entitlement,"Server: P3PWPSQL02, Database: merchantAccounts, DB Role: db_datawriter, Status: Enabled","Server: P3PWPSQL02, Database: merchantAccounts, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
